temperature,humidity,wind_speed,pressure,cloud_cover,rain
29.2,49,17.1,1032.3,35,0
3.8,89,49.1,1031.0,61,1
27.0,53,37.7,981.0,78,0
18.6,82,31.5,967.1,65,1
40.6,49,14.8,997.4,50,0
42.7,54,1.5,1018.5,2,0
-0.6,70,49.5,1034.7,26,0
35.8,17,2.0,983.7,69,0
32.5,11,3.6,991.1,59,0
-6.0,94,4.2,1003.6,26,0
8.0,82,26.7,1024.4,49,0
20.7,68,27.9,1035.8,85,0
12.2,25,5.6,1022.2,47,0
2.4,73,19.4,1025.2,58,0
28.1,60,41.6,953.2,15,0
42.0,88,28.0,976.2,31,0
38.6,37,18.5,960.6,89,0
19.0,10,10.7,995.0,96,0
-3.3,37,39.6,1049.8,3,0
-6.4,36,38.6,1006.0,19,0
-1.7,33,23.1,968.0,32,0
25.2,28,36.7,1028.8,56,0
-2.5,59,17.7,959.3,22,0
25.2,46,15.1,1021.9,38,0
8.0,56,47.7,950.3,100,0
3.1,12,46.0,989.1,45,0
-7.6,61,3.9,964.3,94,0
0.5,73,31.8,1006.3,83,0
18.5,87,13.7,984.7,48,1
2.4,96,25.6,1026.7,26,0
-1.8,13,2.1,1041.5,23,0
-2.8,32,43.2,965.8,63,0
9.8,46,20.7,1025.4,77,0
14.8,57,36.1,1023.2,100,0
39.3,27,12.0,1030.1,33,0
5.8,79,4.7,1008.5,95,0
39.3,91,39.6,1020.9,73,1
-8.5,80,43.6,1004.9,43,0
35.6,35,26.0,1041.4,12,0
34.6,46,43.2,963.9,28,0
0.1,36,0.7,990.9,31,0
35.6,56,6.5,1013.9,100,0
36.8,82,0.7,983.2,48,0
38.7,10,24.8,1020.5,83,0
-4.3,42,16.7,992.3,86,0
27.4,22,13.0,966.9,24,0
38.9,60,21.0,966.2,2,0
12.6,26,31.3,1045.6,26,0
12.0,41,13.1,1014.8,53,0
8.2,51,45.5,951.0,34,0
19.3,89,34.1,970.5,83,1
25.9,97,18.6,970.9,9,0
5.4,47,0.4,1031.3,20,0
-0.6,64,41.9,973.4,82,0
21.7,83,44.4,1041.2,0,0
44.6,35,39.8,970.4,69,0
30.2,39,13.8,1037.1,53,0
40.9,95,27.1,1000.3,54,0
40.4,56,24.8,1010.7,34,0
3.0,79,33.5,1020.3,89,0
0.6,20,20.2,1004.7,94,0
13.2,92,7.1,1040.5,92,1
29.9,35,45.5,960.8,84,0
18.6,63,36.3,1024.8,56,0
16.0,100,22.5,1016.6,88,1
14.9,47,22.9,1033.2,40,0
2.8,50,0.7,975.8,46,0
39.7,100,29.2,990.5,65,1
9.4,11,15.8,985.5,63,0
36.7,68,44.0,984.4,100,0
30.9,93,25.8,973.0,29,0
22.9,34,39.6,955.6,83,0
0.1,63,42.8,1014.3,20,0
42.7,85,19.3,1047.4,28,0
-3.5,11,41.2,988.5,49,0
29.0,10,34.6,965.3,76,0
-0.2,43,15.9,994.2,75,0
32.3,81,42.6,1006.9,59,0
33.2,34,2.2,982.8,66,0
39.9,66,47.9,1039.2,52,0
13.0,86,1.4,950.3,24,0
39.9,23,0.6,1008.6,26,0
20.0,95,48.0,974.8,34,0
16.5,70,32.6,983.9,40,0
1.7,10,49.2,1034.9,94,0
10.5,38,44.8,1029.9,93,0
-4.7,30,35.2,1043.9,92,0
-9.7,43,20.3,969.9,84,0
14.2,61,8.8,975.7,32,0
35.7,92,21.2,962.2,58,0
30.9,69,37.4,1026.1,87,0
-8.3,40,35.9,1049.1,74,0
10.1,39,8.0,1020.8,51,0
3.9,56,40.5,975.7,85,0
8.2,58,3.1,1012.5,77,0
23.4,33,26.2,1016.1,82,0
-6.7,83,36.5,983.3,96,1
10.3,64,39.0,1028.2,68,0
39.5,32,1.3,1030.7,23,0
39.7,13,22.7,1001.8,76,0
44.0,40,26.9,978.9,7,0
10.0,22,12.3,974.4,18,0
5.8,51,27.4,1007.6,48,0
9.4,17,48.4,1034.2,82,0
12.0,96,43.0,987.3,70,1
-2.3,15,28.3,988.4,58,0
40.9,30,24.0,991.6,17,0
22.5,89,15.8,999.7,33,0
12.1,62,49.2,1043.6,71,0
7.6,53,16.4,963.7,29,0
17.8,33,26.3,1030.9,5,0
43.6,99,21.1,1022.0,32,0
8.6,31,47.3,1035.5,47,0
17.4,52,42.1,1028.9,79,0
20.7,82,13.4,999.7,8,0
-2.7,66,17.5,989.7,65,0
21.5,52,17.5,1033.2,86,0
27.0,23,30.2,1042.2,41,0
39.4,19,27.4,1033.0,6,0
30.7,35,6.8,1045.9,17,0
-8.7,65,48.2,963.9,7,0
34.5,91,42.3,962.0,27,0
30.9,67,6.3,977.1,13,0
9.6,88,35.9,1012.2,65,1
21.8,21,19.1,984.4,38,0
0.9,73,20.0,993.2,26,0
16.7,87,20.6,1020.9,57,0
16.0,18,12.7,965.1,75,0
25.9,12,23.8,1031.1,40,0
26.1,13,46.6,995.2,11,0
7.0,42,8.2,999.3,17,0
-1.8,44,42.8,983.9,80,0
5.2,75,49.8,1042.9,97,0
1.7,64,30.1,1045.8,33,0
33.8,40,24.0,1018.6,73,0
26.7,66,43.5,992.2,74,0
2.0,13,29.6,965.7,89,0
13.9,26,30.7,992.0,54,0
-2.5,54,11.9,997.5,87,0
-7.7,41,23.0,1046.4,58,0
32.1,27,36.8,1016.4,29,0
18.0,17,10.7,1034.6,90,0
42.6,39,0.1,1020.7,1,0
17.9,70,22.5,1000.9,61,0
4.0,84,32.9,1003.7,39,0
16.9,19,43.3,984.0,12,0
-3.0,39,22.0,1024.4,77,0
28.3,77,47.1,1020.4,45,0
26.2,73,13.6,963.6,15,0
-1.5,87,9.9,968.1,73,1
20.9,99,30.1,990.1,61,1
-4.0,49,42.1,970.5,38,0
42.8,75,8.7,1049.4,22,0
17.4,95,9.3,960.8,73,1
35.5,52,17.4,996.9,64,0
-5.5,18,22.7,1004.5,5,0
10.5,80,0.5,974.1,57,1
2.3,61,31.4,965.4,4,0
6.4,22,21.0,972.3,15,0
19.4,96,36.2,969.1,0,1
23.5,87,13.9,1043.6,83,1
34.6,18,6.4,1021.0,57,0
18.0,30,15.4,993.9,58,0
37.6,64,48.6,1042.9,53,0
-3.3,15,30.3,950.5,39,0
10.3,31,14.2,969.7,55,0
3.2,96,6.9,992.5,70,1
2.6,47,30.3,968.3,20,0
31.4,74,30.5,1045.6,49,0
8.2,45,12.0,987.6,93,0
8.1,61,30.7,961.2,57,0
4.7,37,26.6,1015.9,39,0
13.6,28,26.5,1036.4,71,0
10.6,76,28.0,1046.3,42,0
38.0,66,33.9,1027.7,56,0
11.2,22,37.4,992.6,40,0
29.7,14,7.6,1014.5,1,0
43.6,50,40.2,1029.0,3,0
13.5,31,28.2,1041.4,2,0
32.1,90,3.0,1044.9,86,1
5.4,58,40.5,957.6,10,0
-3.6,86,11.9,998.4,97,1
6.9,71,14.8,1035.8,15,0
25.7,64,17.2,994.5,82,0
-2.1,80,45.1,978.2,68,1
-5.3,92,39.2,1012.9,99,1
-4.0,46,18.2,972.1,18,0
5.8,85,35.3,957.4,85,1
4.9,15,17.6,964.7,5,0
43.3,73,27.0,990.2,13,0
22.6,33,18.2,952.9,98,0
37.2,42,1.9,1034.0,25,0
-3.6,71,19.3,1038.2,83,0
8.1,29,26.1,1005.0,1,0
39.3,69,25.9,984.1,76,0
0.4,75,10.6,992.3,61,0
8.8,76,44.3,1008.9,99,0
40.6,20,17.6,978.6,84,0
31.4,22,49.2,958.0,14,0
31.5,11,19.9,1043.2,83,0
2.6,74,24.6,981.4,19,1
38.0,85,9.9,1028.8,64,1
26.5,20,9.7,954.1,79,0
42.3,21,39.1,992.1,64,0
-9.9,54,36.1,953.9,23,0
14.1,78,38.3,995.9,89,1
-9.9,79,7.0,984.3,61,0
23.7,87,11.1,975.8,33,0
37.5,92,41.5,980.3,85,1
28.5,24,33.4,955.6,72,0
16.1,88,34.8,971.5,67,1
13.0,64,18.3,993.8,48,0
36.1,68,10.5,1035.5,59,0
0.8,49,13.2,1027.5,29,0
43.2,14,36.8,1005.2,60,0
6.9,23,15.5,1049.8,27,0
37.4,77,24.0,1019.1,55,0
36.6,39,14.2,989.2,81,0
3.8,32,28.2,975.5,46,0
-6.9,71,10.6,992.7,7,1
25.8,98,28.9,992.7,29,0
7.5,89,3.2,1047.8,94,1
36.3,42,41.6,1003.1,19,0
40.5,45,22.8,974.3,86,0
-0.4,52,17.2,1045.5,32,0
13.0,21,31.0,1026.1,85,0
27.9,80,6.7,1011.5,46,0
18.7,88,50.0,994.1,29,1
40.9,41,43.7,956.9,15,0
-8.0,62,33.3,985.0,61,0
13.5,52,36.5,965.9,30,0
39.4,46,5.9,1025.3,39,0
21.2,57,3.9,987.3,71,0
10.9,19,14.4,958.7,85,0
14.1,18,17.4,956.1,5,0
15.2,31,25.1,968.4,44,0
21.6,93,21.3,1027.2,20,0
18.6,10,34.2,1037.6,93,0
-4.7,50,45.1,999.1,3,0
-3.4,40,12.1,1000.1,51,0
-3.6,24,21.4,1015.3,1,0
24.2,46,45.1,1044.0,88,0
0.5,56,49.7,994.5,46,0
6.8,53,1.5,1013.8,55,0
2.0,96,40.5,1033.9,35,0
29.8,97,2.2,1032.8,90,1
12.2,67,38.9,1002.6,16,0
2.0,66,33.4,1045.5,71,0
38.2,84,18.5,978.6,37,0
12.2,87,17.8,950.9,13,0
16.4,29,10.6,1045.0,90,0
27.5,47,43.0,1018.5,19,0
38.5,12,39.7,990.8,62,0
24.2,51,21.4,1026.3,64,0
22.6,94,11.7,961.0,60,0
-4.2,41,47.1,1008.5,41,0
19.7,85,23.6,961.6,33,1
27.3,49,46.9,976.0,58,0
35.0,59,32.2,968.3,44,0
15.2,42,34.2,985.9,11,0
30.9,61,22.7,1033.9,75,0
-7.7,99,30.1,951.2,71,1
19.8,23,3.1,973.2,46,0
1.5,15,34.5,1044.5,3,0
6.3,68,12.5,993.3,96,0
-6.5,42,44.4,1036.9,98,0
-5.6,36,24.7,1046.1,24,0
-8.4,47,38.8,1042.7,98,0
15.3,94,9.5,982.7,4,0
7.5,20,9.3,1035.1,50,0
19.2,67,0.0,1006.7,84,0
-4.1,96,4.9,972.3,28,0
-7.4,22,16.1,1014.1,48,0
6.2,14,30.5,989.2,92,0
-5.4,89,43.5,1035.6,59,0
28.8,61,45.8,1000.1,96,0
44.3,54,28.3,982.5,95,0
40.2,16,10.3,961.9,88,0
11.4,35,30.7,982.1,31,0
28.0,49,36.7,1040.9,14,0
32.1,96,2.3,964.9,39,0
34.6,77,38.3,1030.9,74,0
-9.5,18,5.6,1016.2,97,0
43.5,59,9.1,995.3,45,0
19.8,32,3.5,971.7,76,0
29.1,25,32.3,1038.1,73,0
31.2,39,23.1,1009.8,50,0
24.5,26,4.8,983.6,70,0
-9.8,62,38.1,1027.8,16,0
2.6,22,17.0,958.6,6,0
21.1,88,5.4,1035.1,33,0
21.7,13,0.0,995.4,9,0
8.0,15,16.8,1038.6,52,0
15.6,79,47.7,993.7,39,1
-8.9,94,3.5,953.3,51,0
36.2,24,24.9,951.1,43,0
42.7,17,47.7,984.1,51,0
21.3,85,17.4,998.1,86,1
-9.4,54,34.2,997.2,89,0
-4.9,27,33.7,984.2,76,0
43.4,37,48.2,953.1,100,0
6.7,94,3.8,969.3,28,1
16.8,51,45.2,997.0,64,0
30.5,27,41.0,1013.3,43,0
23.9,67,1.0,962.4,62,0
-2.7,26,11.5,1047.6,89,0
44.3,13,44.4,1005.1,4,0
23.8,96,10.3,1029.7,10,0
9.6,70,29.1,968.1,74,0
39.5,64,11.4,961.2,51,0
32.7,40,7.1,1023.2,41,0
-7.3,86,1.6,1005.4,90,1
23.8,77,2.4,1031.0,38,0
23.3,84,14.8,1032.7,38,0
2.8,51,40.7,1011.2,11,0
34.1,23,48.8,1046.5,65,0
42.9,83,1.6,985.0,36,0
28.5,84,6.1,1012.8,17,0
-1.9,77,33.6,965.2,77,1
13.4,59,45.8,978.8,47,0
-4.8,32,29.5,1007.4,98,0
4.3,31,47.7,1019.5,28,0
36.0,50,2.2,1020.4,58,0
4.4,47,19.7,1016.2,95,0
39.3,57,34.1,960.1,44,0
6.2,50,45.2,1017.3,71,0
44.9,46,4.8,983.9,16,0
-6.8,71,14.7,981.0,97,0
-0.7,99,26.1,1008.6,64,1
-2.0,91,42.9,970.1,64,1
17.5,67,40.2,1021.0,9,0
13.2,37,30.4,993.4,37,0
30.2,17,3.6,1049.7,35,0
42.1,42,32.1,982.6,87,0
-4.9,69,16.8,1041.2,23,0
27.4,80,24.3,999.7,72,0
-1.1,95,10.1,1017.8,79,1
19.5,34,43.3,1008.8,17,0
10.8,22,37.2,1041.8,71,0
-6.6,21,32.5,988.0,80,0
22.1,79,35.2,1044.1,9,0
29.5,97,12.7,966.2,59,0
6.4,93,43.0,995.5,11,1
10.9,52,28.5,977.7,53,0
2.2,43,11.6,995.7,96,0
2.5,74,33.6,1043.5,17,0
27.8,16,14.2,978.5,82,0
27.3,85,5.5,1027.0,70,1
11.9,24,40.9,983.9,79,0
6.0,61,10.3,1036.2,83,0
32.3,80,27.8,1000.2,71,0
23.1,23,25.9,970.9,86,0
10.7,53,15.1,983.5,39,0
5.6,49,12.1,1016.8,63,0
20.4,90,5.3,984.3,28,0
9.6,72,24.4,1017.4,2,0
7.9,35,31.4,1020.8,80,0
6.3,50,30.8,987.8,85,0
-5.2,63,31.3,1020.4,53,0
38.6,71,43.6,981.5,3,0
-7.9,100,44.8,978.8,16,1
30.1,67,38.0,1041.6,21,0
39.8,62,30.3,992.1,28,0
24.5,18,22.9,1023.8,69,0
23.5,95,48.2,1042.2,44,0
30.5,77,20.2,1035.1,71,0
41.8,90,43.4,967.5,80,1
18.4,82,13.0,992.9,27,0
29.7,39,42.4,958.3,9,0
29.6,65,46.3,979.1,22,0
33.6,62,8.3,1045.4,70,0
22.4,48,46.0,1046.8,24,0
29.2,56,11.8,1038.5,80,0
8.3,73,36.2,1028.6,64,0
17.1,17,31.7,1026.8,72,0
4.1,99,24.6,965.9,36,0
16.2,13,7.3,993.8,77,0
19.1,65,13.7,975.1,11,0
1.3,75,30.6,1009.4,4,0
-2.5,19,9.6,1031.3,80,0
-8.6,57,31.3,1018.3,13,0
31.0,79,23.7,968.0,8,0
3.5,10,11.6,957.4,90,0
1.7,30,13.9,1021.2,32,0
12.2,67,48.3,998.2,68,0
5.6,47,34.6,1030.1,8,0
24.8,33,2.5,957.8,82,0
-3.9,78,47.3,960.5,23,1
43.2,70,32.7,1003.7,50,0
28.1,91,48.2,1024.7,97,1
38.2,63,33.1,972.1,53,0
3.2,48,17.9,1001.2,57,0
27.9,37,49.1,952.1,50,0
15.3,90,30.5,1014.2,53,0
16.4,49,22.1,1028.2,1,0
10.6,15,1.9,969.3,23,0
15.3,35,47.0,999.7,95,0
20.5,66,29.5,1007.5,59,0
-4.1,41,48.6,1033.4,19,0
39.6,49,2.5,974.4,40,0
27.7,56,38.7,1030.6,67,0
40.4,96,30.4,964.6,54,0
40.2,79,48.9,969.5,48,0
-9.7,39,10.6,969.2,50,0
18.7,27,20.9,1020.2,20,0
-4.8,84,4.3,989.1,89,1
37.4,84,38.2,990.2,25,0
-9.5,36,44.9,973.5,27,0
22.1,34,9.7,1020.2,38,0
3.5,83,15.6,1004.2,12,0
23.0,46,34.6,1004.5,83,0
42.5,99,0.2,991.1,36,0
-4.8,61,23.6,1044.5,61,0
-4.1,56,14.4,968.7,72,0
11.5,63,24.7,1046.6,87,0
16.2,42,21.1,1039.2,93,0
-6.4,99,37.8,1010.2,35,0
41.6,61,39.9,1000.4,55,0
26.3,69,37.3,973.1,7,0
10.4,60,20.9,979.0,27,0
-1.3,58,16.1,979.2,3,0
-5.5,84,4.7,1017.4,85,1
23.8,88,45.1,1037.2,0,0
2.8,62,10.9,1022.2,30,0
3.3,92,42.3,979.1,24,1
42.3,85,46.3,981.1,23,0
17.3,74,6.9,996.5,15,1
-8.0,66,19.2,1011.2,91,0
42.1,65,35.1,1047.6,57,0
38.7,29,17.9,954.4,79,0
18.7,69,4.8,979.6,44,0
15.2,62,28.7,1021.4,50,0
17.2,61,40.9,1004.2,14,0
-5.3,56,27.4,991.5,20,0
8.1,22,20.7,975.6,4,0
24.0,67,13.2,1022.1,44,0
42.8,45,44.8,991.2,6,0
41.1,92,27.6,960.0,58,0
-2.7,10,29.6,970.9,13,0
32.8,23,25.9,1025.9,8,0
21.2,65,30.7,958.9,78,0
9.2,16,40.8,1023.0,6,0
16.9,92,16.4,1030.2,63,1
44.5,100,6.1,995.3,68,1
5.1,51,9.1,970.3,0,0
44.6,22,6.1,984.5,70,0
19.4,76,22.0,1019.9,18,0
-9.0,32,1.7,1005.1,54,0
37.6,40,41.0,987.1,88,0
38.8,61,9.2,996.7,20,0
23.2,68,11.3,1036.1,75,0
-5.1,12,15.8,985.1,53,0
31.2,95,17.0,973.5,39,0
-8.3,72,42.0,1019.3,5,0
11.3,53,39.6,1043.5,2,0
42.4,51,4.7,1046.9,21,0
24.8,13,9.1,1024.6,60,0
33.4,52,0.5,1029.8,82,0
36.5,29,11.1,1041.0,83,0
26.4,22,0.9,996.0,36,0
12.9,56,37.8,971.5,35,0
-3.9,64,7.3,1021.8,70,0
43.5,15,24.7,1018.2,19,0
30.4,62,18.9,971.6,22,0
32.8,60,45.1,1040.2,62,0
36.1,77,32.5,1020.6,38,0
43.5,33,26.2,982.5,32,0
-9.8,11,14.6,1020.1,68,0
-7.5,54,8.7,975.3,81,0
11.1,14,8.4,957.5,69,0
27.2,76,28.6,1026.3,64,0
-5.1,91,43.0,964.3,27,1
20.0,85,6.9,1039.1,26,0
41.9,72,47.0,972.2,10,0
5.8,48,17.6,1014.5,11,0
23.9,93,43.6,998.8,98,1
-3.0,12,2.2,972.0,58,0
21.0,70,10.4,998.7,64,0
31.3,32,45.7,968.7,6,0
10.3,94,11.4,1037.5,65,1
-6.9,15,0.5,1012.1,78,0
3.5,17,31.3,969.5,15,0
-2.1,49,27.2,1014.2,3,0
7.4,36,28.2,1017.8,54,0
32.0,94,47.8,951.4,23,0
2.1,71,46.1,1013.8,23,0
-5.8,58,7.7,1040.3,76,0
29.1,62,36.2,1049.8,40,0
42.9,52,33.8,987.7,25,0
15.8,44,20.4,1004.5,80,0
10.2,42,41.2,979.5,40,0
44.2,30,32.9,963.5,7,0
16.5,66,21.9,1017.4,7,0
28.8,10,19.4,997.4,50,0
15.4,76,1.2,953.6,40,0
6.2,85,38.1,1015.8,68,1
-5.6,57,26.6,1023.3,22,0
23.9,20,7.4,1004.5,32,0
8.6,42,22.9,991.1,19,0
-4.1,98,49.0,1032.5,97,1
27.8,39,10.4,1048.1,74,0
-6.9,83,12.2,1014.5,42,0
23.7,69,22.6,1007.8,95,0
18.1,29,4.2,989.4,33,0
-6.0,42,49.4,1035.3,7,0
1.8,15,16.9,1019.6,14,0
39.8,23,27.1,963.2,22,0
-9.3,48,39.1,969.3,21,0
18.2,69,34.7,1030.4,83,0
-0.4,31,44.7,1018.5,14,0
8.5,29,3.3,967.1,0,0
10.6,57,31.4,974.4,69,0
13.9,60,41.3,1003.1,15,0
37.8,87,10.4,1035.9,24,0
-3.1,86,9.6,1037.2,11,0
23.5,39,38.9,963.0,99,0
20.5,38,26.8,965.2,12,0
8.0,28,20.8,1028.6,51,0
-2.0,50,16.1,996.4,93,0
15.4,42,26.1,957.4,33,0
31.6,24,5.0,990.4,77,0
30.4,37,12.3,1033.3,29,0
4.2,36,12.2,974.5,87,0
13.5,27,33.4,1025.5,96,0
28.5,51,23.8,1030.1,36,0
25.9,47,18.3,999.6,3,0
-5.6,52,46.9,993.5,69,0
38.5,87,45.1,999.6,52,0
9.0,97,15.7,1003.8,72,1
29.4,45,39.3,961.7,70,0
29.4,16,10.0,994.2,18,0
35.6,14,39.9,996.7,30,0
31.9,97,4.6,1046.4,16,0
17.5,45,9.7,1024.8,34,0
14.2,23,44.8,1025.2,29,0
0.3,28,35.2,988.2,12,0
-8.3,32,31.2,1044.9,62,0
20.7,75,19.5,1013.7,28,0
-5.5,69,39.4,1043.0,47,0
-2.5,66,10.3,1049.4,20,0
0.2,31,11.0,1032.8,61,0
29.0,11,20.3,1028.0,22,0
21.7,60,22.5,973.8,14,0
-9.5,25,2.4,1005.3,99,0
9.9,29,41.6,983.0,7,0
27.7,44,48.1,968.0,16,0
26.1,54,14.2,995.9,15,0
12.3,37,12.2,1040.6,72,0
9.3,87,37.2,1045.9,80,1
16.1,63,24.0,1027.2,38,0
28.3,79,13.1,988.2,7,0
35.9,28,17.0,982.4,60,0
25.2,17,22.7,986.1,23,0
15.1,96,46.9,1048.4,75,1
44.8,71,21.7,963.1,35,0
33.4,79,20.0,950.1,82,0
33.7,41,24.9,968.5,75,0
-10.0,37,29.9,1016.6,1,0
37.0,16,43.3,1001.8,92,0
28.0,53,4.8,975.7,53,0
17.5,26,4.9,1026.6,98,0
26.5,56,18.5,995.8,14,0
24.8,81,40.9,1007.7,64,1
18.1,48,20.9,1008.0,42,0
-8.5,35,35.3,973.6,46,0
21.8,28,40.5,998.3,54,0
38.4,32,44.8,956.6,80,0
-0.8,24,48.6,1002.2,69,0
21.2,12,38.4,1014.7,48,0
44.1,100,6.1,1004.1,19,0
30.0,72,24.1,1032.7,41,0
5.5,64,20.0,1005.6,55,0
-6.6,94,45.3,966.2,37,1
-9.4,39,28.8,1008.9,22,0
23.1,59,25.8,1000.1,82,0
12.4,32,18.8,986.3,98,0
28.6,31,44.6,1040.2,70,0
10.2,58,25.9,1043.1,94,0
26.5,72,29.8,1028.6,19,0
20.8,74,40.3,990.7,4,0
21.6,58,47.3,1039.6,6,0
-5.7,53,29.8,999.0,26,0
42.2,66,42.4,954.8,5,0
-7.4,88,32.8,1010.6,11,0
-4.4,76,16.6,1032.8,64,0
-4.5,35,28.4,952.7,49,0
19.2,11,8.8,1025.6,28,0
16.4,60,3.0,956.4,57,0
-7.3,55,5.3,1018.3,51,0
36.2,72,48.6,975.2,54,0
15.4,29,0.8,1037.5,8,0
-0.9,100,31.4,1017.9,55,0
-6.9,51,25.1,1002.6,35,0
35.4,84,22.7,1042.2,52,0
9.3,15,20.6,954.1,93,0
36.2,88,39.9,989.4,8,0
43.0,50,46.7,959.9,26,0
10.3,92,15.5,957.3,63,1
37.2,34,24.4,1020.1,22,0
9.7,17,7.8,950.3,85,0
37.9,94,40.2,996.4,62,1
12.0,69,27.9,984.5,89,0
8.8,73,36.2,956.2,85,1
-5.6,17,2.3,1048.4,96,0
1.2,72,37.2,990.8,69,1
36.2,91,25.4,1041.1,56,0
0.9,100,16.5,1007.7,81,1
-8.2,22,22.8,989.2,63,0
17.6,12,30.5,1017.4,89,0
20.1,62,14.1,1041.8,81,0
43.5,97,8.7,972.3,32,0
28.1,64,43.5,996.1,60,0
39.1,14,2.6,1035.1,65,0
-0.6,68,31.2,1015.4,49,0
15.4,52,44.2,974.5,51,0
16.5,36,31.6,1048.8,59,0
33.4,31,33.0,1026.0,7,0
42.0,11,49.8,1045.7,26,0
-4.8,96,42.8,1049.5,19,0
-7.3,85,21.5,1021.6,10,0
21.9,50,21.8,1036.2,33,0
-2.7,46,20.6,988.5,36,0
33.8,81,18.6,1018.5,49,0
-9.9,37,21.9,1006.6,23,0
42.1,100,47.2,986.3,69,1
1.8,94,30.9,1028.6,32,0
-4.1,40,20.9,959.9,37,0
35.4,63,15.5,1039.7,67,0
34.3,76,11.0,990.8,57,0
26.4,59,20.1,1045.4,83,0
7.9,64,7.2,984.4,58,0
7.9,98,46.0,999.4,72,1
41.2,73,46.5,1035.6,72,0
27.2,47,29.8,1029.6,87,0
-0.7,71,35.6,1017.0,95,0
42.4,87,24.7,997.5,47,0
34.8,20,42.3,1001.4,93,0
26.7,63,9.2,951.2,58,0
-9.1,17,47.7,960.1,72,0
2.5,77,14.6,964.6,13,0
21.3,72,25.7,1043.7,9,0
-9.4,46,34.6,1033.6,59,0
3.3,33,8.8,1035.2,77,0
-8.9,29,3.7,966.1,27,0
26.6,52,13.8,1048.4,17,0
-0.5,36,35.0,1016.2,11,0
11.3,65,49.8,983.9,62,0
20.1,22,31.1,1003.7,47,0
-4.4,100,32.9,980.1,16,1
1.8,59,48.1,976.7,88,0
19.1,68,24.7,1028.6,19,0
32.9,79,3.4,1046.9,20,0
-1.1,61,19.9,1013.9,67,0
-9.0,69,39.3,1044.7,3,0
17.0,48,7.3,1013.5,1,0
37.2,42,34.2,1009.7,52,0
32.1,43,10.0,1011.7,80,0
-0.6,20,6.1,1014.5,11,0
30.6,20,11.8,1005.1,65,0
-9.7,42,6.3,1019.8,31,0
18.7,44,27.2,1044.1,16,0
43.9,91,33.0,977.1,29,0
4.6,59,31.4,972.6,17,0
9.2,57,5.7,1025.9,33,0
8.2,35,32.8,953.8,74,0
28.3,28,21.7,1037.2,72,0
4.6,84,32.8,951.6,3,1
32.3,26,27.5,1034.9,75,0
37.2,46,25.5,959.5,3,0
42.5,11,23.7,952.8,12,0
2.8,73,20.6,957.1,5,0
11.9,36,23.6,990.0,2,0
28.8,16,32.7,969.3,38,0
2.9,56,0.5,966.5,37,0
-3.5,83,34.9,1015.2,18,0
14.5,73,15.8,964.7,66,1
36.3,92,34.9,1013.4,11,0
6.8,81,32.5,998.8,60,1
36.1,36,15.6,1039.2,45,0
44.2,97,46.4,983.0,33,0
26.5,56,36.4,965.2,11,0
20.0,30,32.1,1044.9,44,0
27.6,11,37.1,982.0,72,0
-7.2,58,41.7,1027.1,47,0
30.9,36,23.3,1024.6,32,0
-4.9,76,17.1,1043.4,50,0
21.1,41,34.3,951.2,3,0
6.3,90,14.5,988.2,85,1
35.1,29,17.0,979.0,16,0
41.0,97,21.7,1032.6,66,1
5.8,74,22.5,986.7,13,1
35.8,43,36.1,970.3,8,0
9.1,96,12.4,1049.1,31,0
4.4,82,40.5,1011.3,94,1
-0.8,87,40.2,959.9,34,1
17.0,49,30.7,970.6,41,0
16.4,54,11.9,1028.5,1,0
36.6,35,3.4,955.6,56,0
16.4,31,46.8,1008.8,11,0
6.8,44,44.9,987.3,28,0
9.6,98,32.1,1035.2,38,0
17.4,66,12.2,968.0,64,0
41.5,81,32.6,1003.2,0,0
2.8,51,22.6,1039.7,94,0
32.6,76,6.2,1023.0,29,0
0.7,82,41.8,1013.1,61,1
17.1,47,4.5,1036.5,33,0
-4.0,89,11.5,962.4,36,0
29.7,94,2.7,959.7,55,0
22.0,70,38.2,1023.6,58,0
26.4,16,7.3,979.0,20,0
27.5,57,40.0,1003.6,59,0
-7.4,11,43.2,968.1,5,0
1.6,42,9.7,1022.0,78,0
-3.3,84,3.7,965.8,6,0
27.3,32,2.9,954.9,61,0
17.8,44,29.1,961.4,58,0
18.9,41,25.0,999.0,99,0
11.1,92,47.2,955.1,61,1
-0.5,11,12.9,993.8,33,0
13.5,84,9.7,1026.1,4,0
43.5,97,33.9,1011.8,18,0
15.8,81,26.2,972.5,87,1
9.5,82,23.1,1004.6,85,1
-2.5,90,37.9,1044.3,55,0
41.7,94,22.0,993.1,96,1
19.3,28,15.7,1041.9,81,0
25.7,86,5.5,1005.6,48,0
18.7,36,41.1,1002.0,0,0
10.9,64,26.0,1029.5,4,0
21.5,20,21.4,1044.7,30,0
16.8,39,48.2,1007.6,45,0
35.9,70,13.3,990.1,1,0
17.2,38,20.6,983.4,68,0
37.7,39,47.8,1023.4,66,0
27.0,42,24.4,1017.3,6,0
15.8,30,6.9,989.0,49,0
12.7,61,16.8,958.9,66,0
44.3,76,47.9,972.4,68,0
28.0,56,45.1,985.2,8,0
-9.9,86,37.6,1015.7,99,1
16.5,25,7.9,972.2,82,0
-1.9,18,21.5,963.0,73,0
14.3,84,19.1,950.5,94,1
8.6,91,41.9,1018.8,52,0
7.7,82,11.4,988.7,56,1
42.7,50,24.2,964.7,16,0
